,Table,Treat,Cv,Stem,Days_to_Term,Term_for_Bc_,flw,jar,pretreat,post,open,Bc_F,Bc_L,Day,Bc_F_per,tf_BC_F,Day2,Day3,Day4,Day5,Bc_F.per,Bc_F.logit.per
3876,5,4,D,2,5,0,499,169,4,1,3,4,0,4,0.09,-2.313634929,16,64,256,1024,9,-2.313634929
3877,5,4,D,2,5,0,499,169,4,1,3,4,1,5,0.09,-2.313634929,25,125,625,3125,9,-2.313634929
3878,5,4,D,3,4,0,500,169,4,1,2,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
3879,5,4,D,3,4,0,500,169,4,1,3,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
3880,5,4,D,3,4,0,500,169,4,1,3,4,0,3,0.09,-2.313634929,9,27,81,243,9,-2.313634929
3881,5,4,D,3,4,0,500,169,4,1,3,5,0,4,0.14,-1.815289967,16,64,256,1024,14,-1.815289967
3882,5,5,F,1,7,1,501,170,5,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
3883,5,5,F,1,7,1,501,170,5,1,1,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
3884,5,5,F,1,7,1,501,170,5,1,1,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
3885,5,5,F,1,7,1,501,170,5,1,2,4,0,4,0.09,-2.313634929,16,64,256,1024,9,-2.313634929
3886,5,5,F,1,7,1,501,170,5,1,2,5,0,5,0.14,-1.815289967,25,125,625,3125,14,-1.815289967
3887,5,5,F,1,7,1,501,170,5,1,2,5,0,6,0.14,-1.815289967,36,216,1296,7776,14,-1.815289967
3888,5,5,F,1,7,1,501,170,5,1,2,7,0,7,0.63,0.532216814,49,343,2401,16807,63,0.532216814
3889,5,5,F,2,6,1,502,170,5,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
3890,5,5,F,2,6,1,502,170,5,1,1,5,0,2,0.14,-1.815289967,4,8,16,32,14,-1.815289967
3891,5,5,F,2,6,1,502,170,5,1,1,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
3892,5,5,F,2,6,1,502,170,5,1,1,6,0,4,0.38,-0.489548225,16,64,256,1024,38,-0.489548225
3893,5,5,F,2,6,1,502,170,5,1,1,6,0,5,0.38,-0.489548225,25,125,625,3125,38,-0.489548225
3894,5,5,F,2,6,1,502,170,5,1,1,8,0,6,0.88,1.992430165,36,216,1296,7776,88,1.992430165
3895,5,5,F,3,7,1,503,170,5,1,0,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
3896,5,5,F,3,7,1,503,170,5,1,1,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
3897,5,5,F,3,7,1,503,170,5,1,1,4,0,3,0.09,-2.313634929,9,27,81,243,9,-2.313634929
3898,5,5,F,3,7,1,503,170,5,1,1,5,0,4,0.14,-1.815289967,16,64,256,1024,14,-1.815289967
3899,5,5,F,3,7,1,503,170,5,1,1,5,0,5,0.14,-1.815289967,25,125,625,3125,14,-1.815289967
3900,5,5,F,3,7,1,503,170,5,1,1,6,0,6,0.38,-0.489548225,36,216,1296,7776,38,-0.489548225
3901,5,5,F,3,7,1,503,170,5,1,1,7,0,7,0.63,0.532216814,49,343,2401,16807,63,0.532216814
3902,5,1,D,1,7,0,504,171,1,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
3903,5,1,D,1,7,0,504,171,1,1,3,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
3904,5,1,D,1,7,0,504,171,1,1,3,1,0,3,0.005,-5.293304825,9,27,81,243,0.5,-5.293304825
3905,5,1,D,1,7,0,504,171,1,1,3,1,0,4,0.005,-5.293304825,16,64,256,1024,0.5,-5.293304825
3906,5,1,D,1,7,0,504,171,1,1,3,2,0,5,0.01,-4.59511985,25,125,625,3125,1,-4.59511985
3907,5,1,D,1,7,0,504,171,1,1,3,3,1,6,0.035,-3.31678004,36,216,1296,7776,3.5,-3.31678004
3908,5,1,D,1,7,0,504,171,1,1,3,4,1,7,0.09,-2.313634929,49,343,2401,16807,9,-2.313634929
3909,5,1,D,2,5,1,505,171,1,1,1,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
3910,5,1,D,2,5,1,505,171,1,1,2,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
3911,5,1,D,2,5,1,505,171,1,1,2,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
3912,5,1,D,2,5,1,505,171,1,1,2,6,0,4,0.38,-0.489548225,16,64,256,1024,38,-0.489548225
3913,5,1,D,2,5,1,505,171,1,1,3,8,1,5,0.88,1.992430165,25,125,625,3125,88,1.992430165
3914,5,1,D,3,5,1,506,171,1,1,2,4,0,1,0.09,-2.313634929,1,1,1,1,9,-2.313634929
3915,5,1,D,3,5,1,506,171,1,1,3,6,0,2,0.38,-0.489548225,4,8,16,32,38,-0.489548225
3916,5,1,D,3,5,1,506,171,1,1,3,6,0,3,0.38,-0.489548225,9,27,81,243,38,-0.489548225
3917,5,1,D,3,5,1,506,171,1,1,3,6,0,4,0.38,-0.489548225,16,64,256,1024,38,-0.489548225
3918,5,1,D,3,5,1,506,171,1,1,3,8,1,5,0.88,1.992430165,25,125,625,3125,88,1.992430165
3919,5,2,F,1,8,0,507,172,2,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
3920,5,2,F,1,8,0,507,172,2,1,1,2,0,2,0.01,-4.59511985,4,8,16,32,1,-4.59511985
3921,5,2,F,1,8,0,507,172,2,1,1,2,0,3,0.01,-4.59511985,9,27,81,243,1,-4.59511985
3922,5,2,F,1,8,0,507,172,2,1,1,3,0,4,0.035,-3.31678004,16,64,256,1024,3.5,-3.31678004
3923,5,2,F,1,8,0,507,172,2,1,1,3,0,5,0.035,-3.31678004,25,125,625,3125,3.5,-3.31678004
3924,5,2,F,1,8,0,507,172,2,1,1,4,1,6,0.09,-2.313634929,36,216,1296,7776,9,-2.313634929
3925,5,2,F,1,8,0,507,172,2,1,1,5,1,7,0.14,-1.815289967,49,343,2401,16807,14,-1.815289967
3926,5,2,F,1,8,0,507,172,2,1,2,5,1,8,0.14,-1.815289967,64,512,4096,32768,14,-1.815289967
3927,5,2,F,2,5,0,508,172,2,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
3928,5,2,F,2,5,0,508,172,2,1,1,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
3929,5,2,F,2,5,0,508,172,2,1,1,2,0,3,0.01,-4.59511985,9,27,81,243,1,-4.59511985
3930,5,2,F,2,5,0,508,172,2,1,1,3,1,4,0.035,-3.31678004,16,64,256,1024,3.5,-3.31678004
3931,5,2,F,2,5,0,508,172,2,1,1,3,1,5,0.035,-3.31678004,25,125,625,3125,3.5,-3.31678004
3932,5,2,F,3,8,0,509,172,2,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
3933,5,2,F,3,8,0,509,172,2,1,1,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
3934,5,2,F,3,8,0,509,172,2,1,1,1,0,3,0.005,-5.293304825,9,27,81,243,0.5,-5.293304825
3935,5,2,F,3,8,0,509,172,2,1,1,1,0,4,0.005,-5.293304825,16,64,256,1024,0.5,-5.293304825
3936,5,2,F,3,8,0,509,172,2,1,1,1,0,5,0.005,-5.293304825,25,125,625,3125,0.5,-5.293304825
3937,5,2,F,3,8,0,509,172,2,1,1,2,0,6,0.01,-4.59511985,36,216,1296,7776,1,-4.59511985
3938,5,2,F,3,8,0,509,172,2,1,1,2,0,7,0.01,-4.59511985,49,343,2401,16807,1,-4.59511985
3939,5,2,F,3,8,0,509,172,2,1,1,3,0,8,0.035,-3.31678004,64,512,4096,32768,3.5,-3.31678004
3940,5,3,V,1,5,1,510,173,3,1,2,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
3941,5,3,V,1,5,1,510,173,3,1,2,5,0,2,0.14,-1.815289967,4,8,16,32,14,-1.815289967
3942,5,3,V,1,5,1,510,173,3,1,2,6,0,3,0.38,-0.489548225,9,27,81,243,38,-0.489548225
3943,5,3,V,1,5,1,510,173,3,1,2,7,0,4,0.63,0.532216814,16,64,256,1024,63,0.532216814
3944,5,3,V,1,5,1,510,173,3,1,2,8,0,5,0.88,1.992430165,25,125,625,3125,88,1.992430165
3945,5,3,V,2,6,0,511,173,3,1,2,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
3946,5,3,V,2,6,0,511,173,3,1,2,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
3947,5,3,V,2,6,0,511,173,3,1,2,1,0,3,0.005,-5.293304825,9,27,81,243,0.5,-5.293304825
3948,5,3,V,2,6,0,511,173,3,1,2,1,0,4,0.005,-5.293304825,16,64,256,1024,0.5,-5.293304825
3949,5,3,V,2,6,0,511,173,3,1,2,1,0,5,0.005,-5.293304825,25,125,625,3125,0.5,-5.293304825
3950,5,3,V,2,6,0,511,173,3,1,2,2,1,6,0.01,-4.59511985,36,216,1296,7776,1,-4.59511985
3951,5,3,V,3,7,1,512,173,3,1,1,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
3952,5,3,V,3,7,1,512,173,3,1,2,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
3953,5,3,V,3,7,1,512,173,3,1,2,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
3954,5,3,V,3,7,1,512,173,3,1,3,6,0,4,0.38,-0.489548225,16,64,256,1024,38,-0.489548225
3955,5,3,V,3,7,1,512,173,3,1,3,7,1,5,0.63,0.532216814,25,125,625,3125,63,0.532216814
3956,5,3,V,3,7,1,512,173,3,1,3,7,1,6,0.38,-0.489548225,36,216,1296,7776,63,0.532216814
3957,5,3,V,3,7,1,512,173,3,1,3,8,1,7,0.88,1.992430165,49,343,2401,16807,88,1.992430165
3958,5,4,C,1,17,0,513,174,4,1,0,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
3959,5,4,C,1,17,0,513,174,4,1,1,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
3960,5,4,C,1,17,0,513,174,4,1,1,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
3961,5,4,C,1,17,0,513,174,4,1,1,6,1,4,0.38,-0.489548225,16,64,256,1024,38,-0.489548225
3962,5,4,C,1,17,0,513,174,4,1,1,6,1,5,0.035,-3.31678004,25,125,625,3125,38,-0.489548225
3963,5,4,C,1,17,0,513,174,4,1,1,6,1,6,0.035,-3.31678004,36,216,1296,7776,38,-0.489548225
3964,5,4,C,1,17,0,513,174,4,1,1,6,1,7,0.035,-3.31678004,49,343,2401,16807,38,-0.489548225
3965,5,4,C,1,17,0,513,174,4,1,1,6,1,8,0.035,-3.31678004,64,512,4096,32768,38,-0.489548225
3966,5,4,C,1,17,0,513,174,4,1,2,6,1,9,0.035,-3.31678004,81,729,6561,59049,38,-0.489548225
3967,5,4,C,1,17,0,513,174,4,1,2,6,1,10,0.035,-3.31678004,100,1000,10000,1.00E+05,38,-0.489548225
3968,5,4,C,1,17,0,513,174,4,1,2,6,1,11,0.035,-3.31678004,121,1331,14641,161051,38,-0.489548225
3969,5,4,C,1,17,0,513,174,4,1,2,6,1,12,0.035,-3.31678004,144,1728,20736,248832,38,-0.489548225
3970,5,4,C,1,17,0,513,174,4,1,1,6,1,13,0.035,-3.31678004,169,2197,28561,371293,38,-0.489548225
3971,5,4,C,1,17,0,513,174,4,1,1,6,1,14,0.035,-3.31678004,196,2744,38416,537824,38,-0.489548225
3972,5,4,C,1,17,0,513,174,4,1,1,6,1,15,0.035,-3.31678004,225,3375,50625,759375,38,-0.489548225
3973,5,4,C,1,17,0,513,174,4,1,1,6,1,16,0.035,-3.31678004,256,4096,65536,1048576,38,-0.489548225
3974,5,4,C,1,17,0,513,174,4,1,1,6,1,17,0.035,-3.31678004,289,4913,83521,1419857,38,-0.489548225
3975,5,4,C,2,8,1,514,174,4,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
3976,5,4,C,2,8,1,514,174,4,1,2,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
3977,5,4,C,2,8,1,514,174,4,1,1,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
3978,5,4,C,2,8,1,514,174,4,1,1,6,0,4,0.38,-0.489548225,16,64,256,1024,38,-0.489548225
3979,5,4,C,2,8,1,514,174,4,1,2,6,0,5,0.38,-0.489548225,25,125,625,3125,38,-0.489548225
3980,5,4,C,2,8,1,514,174,4,1,2,6,0,6,0.38,-0.489548225,36,216,1296,7776,38,-0.489548225
3981,5,4,C,2,8,1,514,174,4,1,2,6,0,7,0.38,-0.489548225,49,343,2401,16807,38,-0.489548225
3982,5,4,C,2,8,1,514,174,4,1,2,8,0,8,0.88,1.992430165,64,512,4096,32768,88,1.992430165
3983,5,4,C,3,5,1,515,174,4,1,0,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
3984,5,4,C,3,5,1,515,174,4,1,1,5,0,2,0.14,-1.815289967,4,8,16,32,14,-1.815289967
3985,5,4,C,3,5,1,515,174,4,1,1,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
3986,5,4,C,3,5,1,515,174,4,1,1,6,0,4,0.38,-0.489548225,16,64,256,1024,38,-0.489548225
3987,5,4,C,3,5,1,515,174,4,1,1,8,0,5,0.88,1.992430165,25,125,625,3125,88,1.992430165
3988,5,5,D,1,7,0,516,175,5,1,2,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
3989,5,5,D,1,7,0,516,175,5,1,2,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
3990,5,5,D,1,7,0,516,175,5,1,2,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
3991,5,5,D,1,7,0,516,175,5,1,3,3,0,4,0.035,-3.31678004,16,64,256,1024,3.5,-3.31678004
3992,5,5,D,1,7,0,516,175,5,1,3,4,0,5,0.09,-2.313634929,25,125,625,3125,9,-2.313634929
3993,5,5,D,1,7,0,516,175,5,1,3,4,0,6,0.035,-3.31678004,36,216,1296,7776,9,-2.313634929
3994,5,5,D,1,7,0,516,175,5,1,3,4,0,7,0.035,-3.31678004,49,343,2401,16807,9,-2.313634929
3995,5,5,D,2,5,1,517,175,5,1,2,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
3996,5,5,D,2,5,1,517,175,5,1,2,5,0,2,0.14,-1.815289967,4,8,16,32,14,-1.815289967
3997,5,5,D,2,5,1,517,175,5,1,2,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
3998,5,5,D,2,5,1,517,175,5,1,2,6,0,4,0.38,-0.489548225,16,64,256,1024,38,-0.489548225
3999,5,5,D,2,5,1,517,175,5,1,2,8,0,5,0.88,1.992430165,25,125,625,3125,88,1.992430165
4000,5,1,C,1,7,0,518,176,1,1,1,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
4001,5,1,C,1,7,0,518,176,1,1,1,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
4002,5,1,C,1,7,0,518,176,1,1,1,4,0,3,0.09,-2.313634929,9,27,81,243,9,-2.313634929
4003,5,1,C,1,7,0,518,176,1,1,1,4,0,4,0.09,-2.313634929,16,64,256,1024,9,-2.313634929
4004,5,1,C,1,7,0,518,176,1,1,1,4,0,5,0.09,-2.313634929,25,125,625,3125,9,-2.313634929
4005,5,1,C,1,7,0,518,176,1,1,1,4,0,6,0.09,-2.313634929,36,216,1296,7776,9,-2.313634929
4006,5,1,C,1,7,0,518,176,1,1,1,6,1,7,0.38,-0.489548225,49,343,2401,16807,38,-0.489548225
4007,5,1,C,2,7,0,519,176,1,1,1,4,0,1,0.09,-2.313634929,1,1,1,1,9,-2.313634929
4008,5,1,C,2,7,0,519,176,1,1,1,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
4009,5,1,C,2,7,0,519,176,1,1,1,4,0,3,0.09,-2.313634929,9,27,81,243,9,-2.313634929
4010,5,1,C,2,7,0,519,176,1,1,1,4,1,4,0.09,-2.313634929,16,64,256,1024,9,-2.313634929
4011,5,1,C,2,7,0,519,176,1,1,1,4,1,5,0.09,-2.313634929,25,125,625,3125,9,-2.313634929
4012,5,1,C,2,7,0,519,176,1,1,1,4,1,6,0.09,-2.313634929,36,216,1296,7776,9,-2.313634929
4013,5,1,C,2,7,0,519,176,1,1,1,4,1,7,0.09,-2.313634929,49,343,2401,16807,9,-2.313634929
4014,5,1,C,3,7,1,520,176,1,1,1,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
4015,5,1,C,3,7,1,520,176,1,1,1,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
4016,5,1,C,3,7,1,520,176,1,1,1,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
4017,5,1,C,3,7,1,520,176,1,1,1,4,1,4,0.09,-2.313634929,16,64,256,1024,9,-2.313634929
4018,5,1,C,3,7,1,520,176,1,1,1,4,1,5,0.09,-2.313634929,25,125,625,3125,9,-2.313634929
4019,5,1,C,3,7,1,520,176,1,1,1,4,1,6,0.09,-2.313634929,36,216,1296,7776,9,-2.313634929
4020,5,1,C,3,7,1,520,176,1,1,1,6,1,7,0.38,-0.489548225,49,343,2401,16807,38,-0.489548225
4021,5,2,D,1,5,0,521,177,2,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
4022,5,2,D,1,5,0,521,177,2,1,2,4,1,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
4023,5,2,D,1,5,0,521,177,2,1,2,4,1,3,0.09,-2.313634929,9,27,81,243,9,-2.313634929
4024,5,2,D,1,5,0,521,177,2,1,3,4,1,4,0.09,-2.313634929,16,64,256,1024,9,-2.313634929
4025,5,2,D,1,5,0,521,177,2,1,3,4,1,5,0.09,-2.313634929,25,125,625,3125,9,-2.313634929
4026,5,2,D,2,5,0,522,177,2,1,2,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
4027,5,2,D,2,5,0,522,177,2,1,2,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
4028,5,2,D,2,5,0,522,177,2,1,2,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
4029,5,2,D,2,5,0,522,177,2,1,2,6,1,4,0.38,-0.489548225,16,64,256,1024,38,-0.489548225
4030,5,2,D,2,5,0,522,177,2,1,2,6,1,5,0.38,-0.489548225,25,125,625,3125,38,-0.489548225
4031,5,2,D,3,7,0,523,177,2,1,1,5,0,1,0.14,-1.815289967,1,1,1,1,14,-1.815289967
4032,5,2,D,3,7,0,523,177,2,1,2,5,0,2,0.14,-1.815289967,4,8,16,32,14,-1.815289967
4033,5,2,D,3,7,0,523,177,2,1,2,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
4034,5,2,D,3,7,0,523,177,2,1,2,5,0,4,0.14,-1.815289967,16,64,256,1024,14,-1.815289967
4035,5,2,D,3,7,0,523,177,2,1,2,5,0,5,0.14,-1.815289967,25,125,625,3125,14,-1.815289967
4036,5,2,D,3,7,0,523,177,2,1,2,6,0,6,0.38,-0.489548225,36,216,1296,7776,38,-0.489548225
4037,5,2,D,3,7,0,523,177,2,1,2,6,1,7,0.38,-0.489548225,49,343,2401,16807,38,-0.489548225
4038,5,3,F,1,9,1,524,178,3,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
4039,5,3,F,1,9,1,524,178,3,1,2,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
4040,5,3,F,1,9,1,524,178,3,1,2,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
4041,5,3,F,1,9,1,524,178,3,1,2,4,0,4,0.09,-2.313634929,16,64,256,1024,9,-2.313634929
4042,5,3,F,1,9,1,524,178,3,1,1,4,0,5,0.09,-2.313634929,25,125,625,3125,9,-2.313634929
4043,5,3,F,1,9,1,524,178,3,1,1,5,1,6,0.14,-1.815289967,36,216,1296,7776,14,-1.815289967
4044,5,3,F,1,9,1,524,178,3,1,2,5,1,7,0.14,-1.815289967,49,343,2401,16807,14,-1.815289967
4045,5,3,F,1,9,1,524,178,3,1,2,6,1,8,0.38,-0.489548225,64,512,4096,32768,38,-0.489548225
4046,5,3,F,1,9,1,524,178,3,1,2,7,1,9,0.63,0.532216814,81,729,6561,59049,63,0.532216814
4047,5,3,F,2,8,1,525,178,3,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
4048,5,3,F,2,8,1,525,178,3,1,1,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
4049,5,3,F,2,8,1,525,178,3,1,1,4,0,3,0.09,-2.313634929,9,27,81,243,9,-2.313634929
4050,5,3,F,2,8,1,525,178,3,1,1,5,0,4,0.14,-1.815289967,16,64,256,1024,14,-1.815289967
4051,5,3,F,2,8,1,525,178,3,1,1,6,0,5,0.38,-0.489548225,25,125,625,3125,38,-0.489548225
4052,5,3,F,2,8,1,525,178,3,1,2,6,0,6,0.38,-0.489548225,36,216,1296,7776,38,-0.489548225
4053,5,3,F,2,8,1,525,178,3,1,2,6,0,7,0.38,-0.489548225,49,343,2401,16807,38,-0.489548225
4054,5,3,F,2,8,1,525,178,3,1,1,8,0,8,0.88,1.992430165,64,512,4096,32768,88,1.992430165
4055,5,3,F,3,7,1,526,178,3,1,1,4,0,1,0.09,-2.313634929,1,1,1,1,9,-2.313634929
4056,5,3,F,3,7,1,526,178,3,1,1,5,0,2,0.14,-1.815289967,4,8,16,32,14,-1.815289967
4057,5,3,F,3,7,1,526,178,3,1,1,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
4058,5,3,F,3,7,1,526,178,3,1,1,5,0,4,0.14,-1.815289967,16,64,256,1024,14,-1.815289967
4059,5,3,F,3,7,1,526,178,3,1,1,5,0,5,0.14,-1.815289967,25,125,625,3125,14,-1.815289967
4060,5,3,F,3,7,1,526,178,3,1,1,5,0,6,0.14,-1.815289967,36,216,1296,7776,14,-1.815289967
4061,5,3,F,3,7,1,526,178,3,1,2,6,0,7,0.38,-0.489548225,49,343,2401,16807,38,-0.489548225
4062,5,4,V,1,8,1,527,179,4,1,3,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
4063,5,4,V,1,8,1,527,179,4,1,3,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
4064,5,4,V,1,8,1,527,179,4,1,3,4,0,3,0.09,-2.313634929,9,27,81,243,9,-2.313634929
4065,5,4,V,1,8,1,527,179,4,1,3,5,0,4,0.14,-1.815289967,16,64,256,1024,14,-1.815289967
4066,5,4,V,1,8,1,527,179,4,1,3,6,0,5,0.38,-0.489548225,25,125,625,3125,38,-0.489548225
4067,5,4,V,1,8,1,527,179,4,1,3,6,0,6,0.38,-0.489548225,36,216,1296,7776,38,-0.489548225
4068,5,4,V,1,8,1,527,179,4,1,3,6,1,7,0.38,-0.489548225,49,343,2401,16807,38,-0.489548225
4069,5,4,V,1,8,1,527,179,4,1,3,8,1,8,0.88,1.992430165,64,512,4096,32768,88,1.992430165
4070,5,4,V,2,5,1,528,179,4,1,2,5,0,1,0.14,-1.815289967,1,1,1,1,14,-1.815289967
4071,5,4,V,2,5,1,528,179,4,1,2,6,0,2,0.38,-0.489548225,4,8,16,32,38,-0.489548225
4072,5,4,V,2,5,1,528,179,4,1,2,6,0,3,0.38,-0.489548225,9,27,81,243,38,-0.489548225
4073,5,4,V,2,5,1,528,179,4,1,2,7,1,4,0.63,0.532216814,16,64,256,1024,63,0.532216814
4074,5,4,V,2,5,1,528,179,4,1,3,8,1,5,0.88,1.992430165,25,125,625,3125,88,1.992430165
4075,5,4,V,3,5,1,529,179,4,1,2,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
4076,5,4,V,3,5,1,529,179,4,1,2,6,1,2,0.38,-0.489548225,4,8,16,32,38,-0.489548225
4077,5,4,V,3,5,1,529,179,4,1,2,6,1,3,0.38,-0.489548225,9,27,81,243,38,-0.489548225
4078,5,4,V,3,5,1,529,179,4,1,2,7,1,4,0.63,0.532216814,16,64,256,1024,63,0.532216814
4079,5,4,V,3,5,1,529,179,4,1,2,8,1,5,0.88,1.992430165,25,125,625,3125,88,1.992430165
4080,5,5,C,1,11,0,530,180,5,1,1,3,1,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
4081,5,5,C,1,11,0,530,180,5,1,1,3,1,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
4082,5,5,C,1,11,0,530,180,5,1,1,3,1,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
4083,5,5,C,1,11,0,530,180,5,1,1,3,1,4,0.035,-3.31678004,16,64,256,1024,3.5,-3.31678004
4084,5,5,C,1,11,0,530,180,5,1,1,4,1,5,0.09,-2.313634929,25,125,625,3125,9,-2.313634929
4085,5,5,C,1,11,0,530,180,5,1,1,4,1,6,0.035,-3.31678004,36,216,1296,7776,9,-2.313634929
4086,5,5,C,1,11,0,530,180,5,1,1,4,1,7,0.035,-3.31678004,49,343,2401,16807,9,-2.313634929
4087,5,5,C,1,11,0,530,180,5,1,1,4,1,8,0.035,-3.31678004,64,512,4096,32768,9,-2.313634929
4088,5,5,C,1,11,0,530,180,5,1,1,4,1,9,0.09,-2.313634929,81,729,6561,59049,9,-2.313634929
4089,5,5,C,1,11,0,530,180,5,1,1,4,1,10,0.09,-2.313634929,100,1000,10000,1.00E+05,9,-2.313634929
4090,5,5,C,1,11,0,530,180,5,1,1,4,1,11,0.09,-2.313634929,121,1331,14641,161051,9,-2.313634929
4091,5,5,C,2,4,0,531,180,5,1,0,2,0,1,0.01,-4.59511985,1,1,1,1,1,-4.59511985
4092,5,5,C,2,4,0,531,180,5,1,1,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
4093,5,5,C,2,4,0,531,180,5,1,1,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
4094,5,5,C,2,4,0,531,180,5,1,1,3,1,4,0.035,-3.31678004,16,64,256,1024,3.5,-3.31678004
4095,5,5,C,3,4,0,532,180,5,1,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
4096,5,5,C,3,4,0,532,180,5,1,1,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
4097,5,5,C,3,4,0,532,180,5,1,1,1,0,3,0.005,-5.293304825,9,27,81,243,0.5,-5.293304825
4098,5,5,C,3,4,0,532,180,5,1,1,1,1,4,0.005,-5.293304825,16,64,256,1024,0.5,-5.293304825
4099,5,6,V,1,12,1,533,181,1,0,2,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
4100,5,6,V,1,12,1,533,181,1,0,2,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
4101,5,6,V,1,12,1,533,181,1,0,2,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
4102,5,6,V,1,12,1,533,181,1,0,2,3,0,4,0.035,-3.31678004,16,64,256,1024,3.5,-3.31678004
4103,5,6,V,1,12,1,533,181,1,0,2,3,0,5,0.035,-3.31678004,25,125,625,3125,3.5,-3.31678004
4104,5,6,V,1,12,1,533,181,1,0,2,3,0,6,0.035,-3.31678004,36,216,1296,7776,3.5,-3.31678004
4105,5,6,V,1,12,1,533,181,1,0,2,5,0,7,0.14,-1.815289967,49,343,2401,16807,14,-1.815289967
